class,path,height,width,channels,brightness,edge_strength,aspect_ratio,variance,edge_density,color_variance,is_blurry,is_too_dark,is_too_bright,is_low_contrast
TA,notebooks\..\data\structured\train_structured\TA\IMG_20210611_205502_jpg.rf.b4a5363dee2ff38db5f1e2029b48aeff.jpg,416,416,3,95.44341715976331,0.018140548729093348,1.0,2280.2290122320433,0.023714866863905327,2315.349016361731,True,False,False,True
TA,notebooks\..\data\structured\train_structured\TA\IMG_20210611_205511_jpg.rf.84a92ec5552d6d3693e25a42bdf1afd3.jpg,416,416,3,93.92624930658285,0.019453610736241356,1.0,1834.0669593651762,0.03026765902366864,1869.6055993984298,True,True,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_165921_jpg.rf.46baa365b25c7f81111c2f737ad84d16.jpg,416,416,3,162.68538507766272,0.01543839442714037,1.0,1294.5724070586305,0.025072808801775148,1303.5630215366173,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_165955_jpg.rf.afdab5f5b22d3bf641b4a4de83493f1f.jpg,416,416,3,120.61576599482248,0.03617247075694146,1.0,3951.123733034739,0.10349251109467456,4045.529379784857,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_165959_jpg.rf.45e2876182543041f3f6f4533b3eeead.jpg,416,416,3,128.48709088387574,0.04324940982035552,1.0,3656.7097307289805,0.11633806397928995,3869.3284094494134,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170005_jpg.rf.90e8165618bd7d3baeda294272f50877.jpg,416,416,3,133.48304017196745,0.02042010162470123,1.0,5149.97109734944,0.040015948594674555,5184.332851158625,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170009_jpg.rf.83b352f95deafa76ddd5f5073ab0d97e.jpg,416,416,3,134.62131911057693,0.019614865850399996,1.0,5996.604757450037,0.03640440088757396,6000.08530067765,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170027_jpg.rf.297d76d99ff9179af2ab50d564393d11.jpg,416,416,3,144.18437384430473,0.02589303265344107,1.0,2396.084389930137,0.05654816937869823,2489.2277850538135,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170033_jpg.rf.37a9b64bd6647e73af19896fca319e33.jpg,416,416,3,144.92029747596155,0.01954226889823239,1.0,3288.4710478867305,0.0471408099112426,3344.403302057913,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170102_jpg.rf.dad373642d3c0e694d73456032364155.jpg,416,416,3,139.96649639423077,0.01891483765169248,1.0,4980.1101247347315,0.043922198594674555,5092.911377606881,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170134_jpg.rf.d7fafc9b2c96ac90f1b448d85d3b72ca.jpg,416,416,3,145.1243008043639,0.03335447329464816,1.0,2480.5606807357003,0.04803647374260355,2475.017886405533,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170223_jpg.rf.c5529c7fb8eca090629703604ceef98f.jpg,416,416,3,125.61049602440828,0.02139402073255401,1.0,5691.563188187762,0.043737287352071004,6081.015513070776,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170311_jpg.rf.44ecc9c923e4e0c23081f0974d99b101.jpg,416,416,3,89.11743019600591,0.02662843718473891,1.0,5397.843192859866,0.07459435096153846,5346.619847736544,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170317_jpg.rf.740559a77398117a119f581eeb1dd598.jpg,416,416,3,89.41598673261835,0.026950355539619237,1.0,4157.95538167475,0.07501040125739646,4175.59604835615,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170322_jpg.rf.91be5b925b95c5606be935d8f6a3c0e1.jpg,416,416,3,132.0044031989645,0.01958822213747657,1.0,5692.561995219827,0.05907914201183432,5643.775180489852,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170326_jpg.rf.f4032f126542047f01fc546a57b7fc80.jpg,416,416,3,153.4853515625,0.00898379049082212,1.0,3735.999057335261,0.019433015902366863,3735.824339013538,True,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170331_jpg.rf.c276209cc2678982b45247e442199b1f.jpg,416,416,3,91.84144438794378,0.024282086226577147,1.0,4846.306365526539,0.05001849112426036,4824.58765807291,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170338_jpg.rf.c59fb6e1ab212be65faf36664687d27a.jpg,416,416,3,85.2364205806213,0.022275015063819823,1.0,4194.853406344561,0.04464450813609468,4227.059272644691,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170405_jpg.rf.0ffa52f605b72f7a097b7406336bd5b5.jpg,416,416,3,155.4549278846154,0.015171196208514549,1.0,2264.7991195769005,0.027615338387573966,2334.74839285987,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170411_jpg.rf.f05a0f8862db4a4a3e808b660def71b6.jpg,416,416,3,137.8216184356509,0.01149918265888784,1.0,5091.017990483477,0.026690782174556213,5193.421656734106,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170416_jpg.rf.275721d6e461bb0f65bd35f91c13a5cf.jpg,416,416,3,117.08761325813609,0.020636844158742184,1.0,5053.366364689929,0.048360068417159764,5084.4075727144955,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170421_jpg.rf.3ee31bcd675e11a55a723ffe58c713a8.jpg,416,416,3,143.69619082840237,0.02045834735406647,1.0,3699.2441806640277,0.04473696375739645,3786.4487739094093,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170433_jpg.rf.00373107f89c79190046c9f108844db5.jpg,416,416,3,77.26725453032545,0.03108469486237359,1.0,3808.5589836698678,0.047828448594674555,3958.4628259031656,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170447_jpg.rf.44dbc648f28a37a0a42673a8cb050860.jpg,416,416,3,154.38748150887574,0.012758562040878588,1.0,3618.666125646847,0.040379992603550297,3649.6566806191054,True,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170458_jpg.rf.04b2ef4074345f8a29afcca5d17eed0e.jpg,416,416,3,92.98687130177515,0.028944361429506123,1.0,4049.089428691276,0.034150795118343194,4044.9740330704185,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170636_jpg.rf.d9ad1c3d01207eaf888bb827f4de7159.jpg,416,416,3,141.63344235392012,0.015003726849977894,1.0,4326.60402653315,0.040200859837278106,4326.498627070919,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170641_jpg.rf.85bdc1e828c61f607ec83f527fe96549.jpg,416,416,3,68.79764931582841,0.026764509972647118,1.0,3596.717976168071,0.05545025887573964,3756.2528434230917,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170647_jpg.rf.86681bb6e63d2a7882b676317d5ec20b.jpg,416,416,3,166.62808570636093,0.009574388517575149,1.0,2005.133071677565,0.01958903476331361,2054.3082424778086,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170658_jpg.rf.68ee6c459640e508727ab10e4942fadb.jpg,416,416,3,127.87077015532545,0.03129218155428409,1.0,2406.2381073395536,0.034641965606508875,2428.5321474763477,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170705_jpg.rf.c2886e271a36ec6de816ce48daefd146.jpg,416,416,3,83.20767266087279,0.026358913875300163,1.0,4445.388252659492,0.043604382396449703,4492.339710016425,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170720_jpg.rf.c18f53d048740e99028b767a96e64297.jpg,416,416,3,134.21061968380178,0.03960458744483973,1.0,4867.739611011148,0.12350337463017752,4878.152816660811,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170843_jpg.rf.6da937938aa9cc7952c9721dce194f5f.jpg,416,416,3,122.73068255362426,0.04155811635981451,1.0,3643.3380924196604,0.11661543084319527,3779.0268520036866,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210619_170849_jpg.rf.ae97579247026cfc8d9abc52973d3297.jpg,416,416,3,125.31565504807692,0.042941696857719425,1.0,3549.4744997419543,0.12159069896449703,3707.1952081727154,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135740_jpg.rf.ab35ffa4fdcba7c8b4f7591c8250ab51.jpg,416,416,3,89.94278152736686,0.03128583036116782,1.0,2981.396931760147,0.09125369822485208,3061.8122464434996,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135743_jpg.rf.0533c25d973416eb0b911b98e774a6ae.jpg,416,416,3,106.17817353920118,0.03931144547594711,1.0,3433.595080188449,0.12046967455621302,3532.0498311019874,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135748_jpg.rf.9b958262c1b75f03c3e31ba53af422f3.jpg,416,416,3,91.72874676405326,0.04004899485598927,1.0,3013.221875176811,0.12272905880177515,3112.9603384098373,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135809_jpg.rf.ac8248e5a223a0af4be654352aa6c4ec.jpg,416,416,3,115.59668546597634,0.020968328391012613,1.0,3149.969837848924,0.034341484837278106,3200.2540000100357,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135816_jpg.rf.646e5edeaaa2ae3ec85a82bc0f1e87ef.jpg,416,416,3,126.85260262573965,0.011988207886474126,1.0,2999.5416870133217,0.015827246671597635,3113.8504167560463,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135828_jpg.rf.63aae420a6d6aa2011ef70fbf6c2f592.jpg,416,416,3,131.67211191752958,0.03992467183964104,1.0,2914.30851080885,0.12866355399408283,3119.7748710706924,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135841_jpg.rf.3c66d3292a59862510989d733486322f.jpg,416,416,3,100.64943717640533,0.01742536061699594,1.0,2356.150052036225,0.028037167159763312,2440.1979190682114,True,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135858_jpg.rf.918238a03888aad06b9d4cc58a6250ea.jpg,416,416,3,138.37152713572485,0.014424184285648633,1.0,3133.693738805985,0.02820474297337278,3208.3356225054486,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135913_jpg.rf.64b1d21419b665ec49f4c12c85b75d16.jpg,416,416,3,174.56404863165682,0.005898071258789802,1.0,1418.8076581278126,0.010158561390532544,1483.1589749244183,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135918_jpg.rf.2ac1753dc37a3c1342188e5e9d8ef758.jpg,416,416,3,162.6634153106509,0.009481526968535646,1.0,2881.807499393346,0.014024362056213017,2967.0101104450187,True,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135923_jpg.rf.8acc64d6fa86051b9c7f8c5f9e17286b.jpg,416,416,3,160.92451576368344,0.017701354868832488,1.0,1477.8144239403487,0.05028430103550296,1746.2618402983846,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135927_jpg.rf.f542bc7033cea403a8c0c00ee1ff70d2.jpg,416,416,3,155.16709042159763,0.02881142994686939,1.0,2381.4127011682294,0.07872596153846154,2728.366030246843,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135932_jpg.rf.1b38744fef0853765ac437563ecd911d.jpg,416,416,3,170.4131957285503,0.012399925816484497,1.0,2185.572416016979,0.021819526627218935,2289.9962038793738,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_135938_jpg.rf.33627c416c43c2656950160fa7500291.jpg,416,416,3,146.63396819526628,0.03710300446334492,1.0,2395.395537175024,0.10353296042899408,2638.2265757909768,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140000_jpg.rf.5c0b37ffd37461225c8bbe4c6ec2c2a9.jpg,416,416,3,172.51545164571007,0.005878809334818232,1.0,486.51018561794666,0.008690828402366863,563.3951116438886,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140032_jpg.rf.67de441eca9964c13fc27b4f111d7018.jpg,416,416,3,135.47491563424558,0.048668627388535286,1.0,3137.199594979477,0.13889145710059173,3708.0715977438595,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140036_jpg.rf.f4cd9eca78a9c9034cb182339206d23a.jpg,416,416,3,139.31312985392012,0.04462872617764324,1.0,2671.719078254126,0.12729983357988164,3198.300552831486,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140040_jpg.rf.3fbae5818c30d28d43269e85f90ce5b6.jpg,416,416,3,145.21666397004438,0.04046290869728122,1.0,3330.9272904981235,0.11651141826923077,3472.412981319934,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140044_jpg.rf.3ecb2fee7804b4d3b47ac311c77c4d5f.jpg,416,416,3,140.4475949981509,0.05197961771767086,1.0,3416.299918749065,0.17308270155325445,3503.9527995619687,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140051_jpg.rf.1a6b94ddb5f471de9b9a4603d7d15e1b.jpg,416,416,3,173.94196676220415,0.035401172668125654,1.0,2188.116344837468,0.08829511834319527,2565.2543000660316,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140150_jpg.rf.4aad84c42790b90498bcb8a04e7f8ca6.jpg,416,416,3,135.97075513128698,0.03998247429197745,1.0,4542.692556118941,0.13166836168639054,4640.63877100056,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140156_jpg.rf.ad6f41b34133442d7f457ca052c9a89a.jpg,416,416,3,127.56740592640533,0.04770294553069985,1.0,3052.2047990816186,0.12912583210059173,4165.828575026063,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140159_jpg.rf.6647f1184ad48a9030986b8a6aba01a0.jpg,416,416,3,122.61691013313609,0.05997069884600674,1.0,2090.919948884676,0.1945266272189349,2962.879506853051,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140203_jpg.rf.7f2809de784c570763d1178b585a9026.jpg,416,416,3,159.37445682322485,0.030230995593069066,1.0,2397.0479755047,0.06787976146449703,2926.260913972956,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140208_jpg.rf.17a7092919aa7ca57b0f3ac5a8fc4cd9.jpg,416,416,3,139.6362218010355,0.046603104289715924,1.0,3171.426108931574,0.1181640625,3434.0588146641244,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140212_jpg.rf.35e04f79496e0cc49260e8196b28ab59.jpg,416,416,3,154.6374179456361,0.05521699634208983,1.0,3051.707008504963,0.16862171782544377,3341.3713890327876,False,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140216_jpg.rf.e53c980cb427f87a71fa78dcbde0e458.jpg,416,416,3,147.43400980029585,0.05567583167645325,1.0,3013.494408699608,0.17047660872781065,3315.6036232476526,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140219_jpg.rf.0b0d869bbe7daefb394dfd43879ac5ee.jpg,416,416,3,153.06347078402368,0.06313743343643195,1.0,2916.286154983984,0.21959943602071005,3184.92550160453,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140231_jpg.rf.9e39ca65beeeda0161a9da7d357f8e2c.jpg,416,416,3,151.06959019045857,0.03223456095398757,1.0,2400.110466700584,0.07510863535502958,2985.864708334559,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140240_jpg.rf.2044fb0fd34449fd0bf2059507c1fbc5.jpg,416,416,3,124.81180658284023,0.04434197164620895,1.0,5699.822582960372,0.15721500554733728,5830.417616084459,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140247_jpg.rf.8819f1b41d50a666872f21a4374e09e9.jpg,416,416,3,129.15745192307693,0.062372143168976005,1.0,3807.219257061298,0.2183050573224852,4057.8388401861775,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140254_jpg.rf.80d707d3f9b8a37e55e2bad335f24b49.jpg,416,416,3,124.00651234282545,0.07952555579721322,1.0,4657.104091511359,0.31263868343195267,4835.5938204238955,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140258_jpg.rf.17863bf2820775684ad588d4eec3d27b.jpg,416,416,3,142.6057634522929,0.04072758048986492,1.0,2862.7406169767746,0.11380131286982248,3509.58878080395,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140321_jpg.rf.49bd9ca2d8e5d44c8fdcb5c64068002c.jpg,416,416,3,158.7581649870562,0.01939759634944531,1.0,1933.1418729363518,0.027933154585798817,2308.9407776905264,True,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140325_jpg.rf.873b8da7ed9426bdbd56d03ba6839e2f.jpg,416,416,3,139.6739552514793,0.03352385166185945,1.0,2276.014407192524,0.07245053624260354,2778.936123919509,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140333_jpg.rf.829d037b162ff9db6804969d6ecfe589.jpg,416,416,3,136.96545626849112,0.050655274837220765,1.0,5132.807816530909,0.16322462093195267,5251.307666886983,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140406_jpg.rf.11445771b8bfb86c74b3416ef5765fac.jpg,416,416,3,139.55750161797337,0.1039492495362315,1.0,3145.933176552097,0.43647143121301774,3386.1237528912848,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140442_jpg.rf.330f0779857a6568f486e6a41e72177e.jpg,416,416,3,131.67589681952663,0.051329545694816014,1.0,3206.4007818325495,0.17326183431952663,3534.6898555352423,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140610_jpg.rf.6757cad34e45165056ccc0d3ed48c0cf.jpg,416,416,3,134.89510909763314,0.04941733474529235,1.0,4387.743967388245,0.14736270340236687,4711.373591926434,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140620_jpg.rf.4ccdcd0d935152e7d4698c4281ff7d46.jpg,416,416,3,148.86227001664201,0.0542802209887195,1.0,3171.0542726391836,0.16858126849112426,3457.9126399841793,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140627_jpg.rf.550be84d009847c781be5ba03aae4296.jpg,416,416,3,133.97235576923077,0.05457824543905705,1.0,3119.7393892728364,0.1769947300295858,3269.317074726303,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140631_jpg.rf.b6c1aaaae684ef0f88428a20a2394372.jpg,416,416,3,159.07739113350593,0.06329856467744363,1.0,2454.083582774067,0.21734005177514792,2630.0754859995723,False,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140635_jpg.rf.e30396730aeccd37cda82e0f9a548239.jpg,416,416,3,149.18391156619822,0.05438775623161886,1.0,3542.813006463703,0.16420696190828402,3778.4646532206607,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_140744_jpg.rf.c6c7810b48195339e914ff8cbea4c6c7.jpg,416,416,3,131.9413658006657,0.03887786012323918,1.0,4376.884604051747,0.10823086168639054,4607.388715186473,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175627_jpg.rf.b1ef05720ecf84e162fcb82d56d6a7a2.jpg,416,416,3,103.30051544008876,0.015654626403033077,1.0,2233.7683373822506,0.02113188794378698,2503.2095305795724,True,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175631_jpg.rf.d7fa1c1feabd7aedb276676d9f193486.jpg,416,416,3,112.02255917159763,0.018296411887075842,1.0,1544.6615080031554,0.02618805473372781,1869.218293960218,True,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175639_jpg.rf.e7b06baac2af2b14d42c2f70345d801f.jpg,416,416,3,89.2633598372781,0.05388176908206284,1.0,2545.1969946841264,0.19103064903846154,2638.255007342998,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175643_jpg.rf.d31126c32c047f55a7763dee4a8e492b.jpg,416,416,3,114.39874375924556,0.03862403290606969,1.0,2799.0610651285897,0.10473488350591716,2999.9712703060627,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175649_jpg.rf.462ab898c080870e0fd7e1afdf7ac9a6.jpg,416,416,3,91.86351238905326,0.022220598707740923,1.0,5038.7766975004015,0.03337647928994083,5169.830892602665,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175658_jpg.rf.84728780096ebc5c9e2158e7a322cf02.jpg,416,416,3,106.7675030048077,0.03553785764083688,1.0,2417.701278680881,0.09906619822485208,2480.034108035658,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175713_jpg.rf.795d02ddad0811b1e284d8a08ff07321.jpg,416,416,3,108.30798700998521,0.04746519522536603,1.0,1787.442282269062,0.15936459874260356,2046.9054031605992,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175741_jpg.rf.f1db2604d6291f33cdcfc35cbaeb190a.jpg,416,416,3,121.11957978920118,0.022192242642519122,1.0,2449.1136823678016,0.04745284763313609,2559.419656412916,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175746_jpg.rf.d8c23d474b17de129bd9bad3311cc39f.jpg,416,416,3,136.20385886649407,0.02002713876961001,1.0,4332.329876242656,0.026286288831360947,4666.783672196111,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175752_jpg.rf.f44bdeea650f5e0375972797aaf71b74.jpg,416,416,3,155.61987449149407,0.01890172260524172,1.0,2464.324884451703,0.040674694896449703,2598.2785734123167,True,False,True,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175803_jpg.rf.a7daa52cacefca3a5e9e2cdbe5eae1af.jpg,416,416,3,146.06860207100593,0.021119157445477137,1.0,2486.6552188668006,0.04324033838757396,2821.594622265838,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175813_jpg.rf.de7f2aad538ad923a12ad6268b456c2b.jpg,416,416,3,133.15681051220415,0.01807989827974534,1.0,1925.6112566633365,0.026893028846153848,2037.1731933617154,True,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175817_jpg.rf.21776c0e30b30736649b2dfe4dc6ea5a.jpg,416,416,3,115.60302445451184,0.021357628763417808,1.0,3543.3081845009747,0.03395432692307692,3761.8513031947537,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175832_jpg.rf.cb44815c0224a59057aa5869d3d54f59.jpg,416,416,3,161.6764226608728,0.025504122141810987,1.0,2295.7930013391087,0.05785988350591716,2371.6042996464257,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175851_jpg.rf.067c0f6f1f17cf05fd0fa2c576d20fc1.jpg,416,416,3,134.26583880362426,0.04263348592392745,1.0,2848.5462687560052,0.11979937130177515,3114.2164740450403,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175854_jpg.rf.538505b878d1a747191a0c573c5dce44.jpg,416,416,3,132.4677734375,0.037713702908275124,1.0,3738.294484285208,0.10579234467455621,3865.5509318311,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175900_jpg.rf.c4b8327c190c569becef7b18d9ff3461.jpg,416,416,3,149.57503929363907,0.02581783911934312,1.0,1980.7479748736407,0.047470183062130175,2150.767026447204,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175915_jpg.rf.0c79c3bf4d8aa61d49b25e10a1a66796.jpg,416,416,3,158.2513117141272,0.02453130463116932,1.0,2395.0927399352863,0.0666720599112426,2460.8344265423343,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175922_jpg.rf.fb28f1b19ca4ea18bfb706aadaa2940f.jpg,416,416,3,128.80999214127218,0.04006782569202112,1.0,3495.8624847540054,0.10363697300295859,3849.463384816212,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175946_jpg.rf.cf2d23e2e1fe913ca5808952333d7620.jpg,416,416,3,132.01475245007396,0.019364921735685933,1.0,4995.806613679935,0.045031666050295856,5113.0208676873835,True,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_175955_jpg.rf.aecb9cb4b467d42fd4e1c9a1f4d4d785.jpg,416,416,3,112.5116436298077,0.04672309060416197,1.0,5637.6553978948195,0.14127218934911243,5750.019893135856,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180003_jpg.rf.d3fac225a178aa672f7d3b8a08dfd85e.jpg,416,416,3,112.26740477071006,0.04194824928637847,1.0,4056.9525562640447,0.10836376664201183,4242.1517164031075,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180024_jpg.rf.c233cd8e0ad2fe71016a4168d85e54ee.jpg,416,416,3,151.6450108635355,0.054469430327137025,1.0,2279.1413354774154,0.179479474852071,2362.6691137439207,False,False,False,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180029_jpg.rf.b3eff0e41b1d8448af4f12979718d521.jpg,416,416,3,161.28757743158283,0.06906412954914869,1.0,1400.5613739712142,0.23309217825443787,1469.4752853722375,False,False,True,True
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180038_jpg.rf.a2036d74894cfaa15ddc6c8db9db98b5.jpg,416,416,3,136.44654331545857,0.05555123216648247,1.0,4699.758988259357,0.13752773668639054,4814.95208323393,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180113_jpg.rf.b87dc3e19a7eed5ccbc71db39ec8a530.jpg,416,416,3,93.94559564534023,0.02984674962801956,1.0,6003.8722308559145,0.05456615199704142,6203.977857754403,False,True,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180118_jpg.rf.03e50f64a69cfc7fbc356042393e7c5b.jpg,416,416,3,113.71415033284023,0.054913063970207746,1.0,4266.062428281394,0.1683963572485207,4374.590001477742,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180121_jpg.rf.224ce5f112f64a88081ee06079034fc3.jpg,416,416,3,106.99197369637574,0.05371347162823804,1.0,4245.919851674974,0.15347633136094674,4368.1658048272175,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180131_jpg.rf.ae5214e89375cb6b56f5efdbfb7fd096.jpg,416,416,3,119.65997711723372,0.04747747144285484,1.0,4650.237039071221,0.14550203402366865,4859.575410624866,False,False,False,False
TAA,notebooks\..\data\structured\train_structured\TAA\IMG_20210623_180136_jpg.rf.4b3760562cca5a1aeca814fd7004c70f.jpg,416,416,3,147.05368204511834,0.021350154854841392,1.0,3158.047772361553,0.04846408099112426,3253.662157864685,True,False,False,False
